index	value
7163	24962
7164	24962
7165	24785
7166	24579
7167	24862
7168	24489
7169	24670
7170	24403
7171	24107
7172	24107
7173	24056
7174	24926
7175	25006
7176	25428
7177	25210
7178	24939
7179	24737
7180	24554
7181	24470
7182	24403
7183	24205
7184	24093
7185	24289
7186	24377
7187	24253
7188	24365
7189	24314
7190	24442
7191	24621
7192	24690
7193	24174
7194	24174
7195	24441
7196	24790
7197	24939
7198	25025
7199	24874
7200	25025
7201	25115
7202	24542
7203	24756
7204	24756
7205	24821
7206	24821
7207	24756
7208	24338
7209	24670
7210	24821
7211	24888
7212	24888
7213	25146
7214	24521
7215	24643
7216	24710
7217	24254
7218	24403
7219	24690
7220	24888
7221	25041
7222	25605
7223	25196
7224	25622
7225	25465
7226	25398
7227	25714
7228	25086
7229	25113
7230	24532
7231	24442
7232	24224
7233	24138
7234	24254
7235	24254
7236	24189
7237	23777
7238	23861
7239	24138
7240	24205
7241	24356
7242	24621
7243	25129
7244	25019
7245	24929
7246	25041
7247	25243
7248	25041
7249	25622
7250	25155
7251	24664
7252	24509
7253	24425
7254	24774
7255	24664
7256	24578
7257	24011
7258	23681
7259	24056
7260	24356
7261	24470
7262	24806
7263	25028
7264	25370
7265	25450
7266	25721
7267	25568
7268	25417
7269	25075
7270	24539
7271	24957
7272	24610
7273	24806
7274	25310
7275	25286
7276	25541
7277	25649
7278	25555
7279	25714
7280	25826
7281	25129
7282	24774
7283	24670
7284	24621
7285	24670
7286	24707
7287	24774
7288	24707
7289	25398
7290	25361
7291	25210
7292	24914
7293	24926
7294	25346
7295	25028
7296	25226
7297	25155
7298	25226
7299	25336
7300	25110
7301	25110
7302	25110
7303	24774
7304	25265
7305	25254
7306	25101
7307	25370
7308	25254
7309	24987
7310	25374
7311	25299
7312	25299
7313	25254
7314	25568
7315	25379
7316	25297
7317	25450
7318	25254
7319	25101
7320	24987
7321	25181
7322	25523
7323	25650
7324	25110
7325	24843
7326	25265
7327	25069
7328	25336
7329	25605
7330	25028
7331	25370
7332	25219
7333	25219
7334	24877
7335	24728
7336	24390
7337	24737
7338	24888
7339	24806
7340	24806
7341	24657
7342	24461
7343	24690
7344	25028
7345	24914
7346	24957
7347	24957
7348	25226
7349	25497
7350	25805
7351	25605
7352	25450
7353	25146
7354	24850
7355	24957
7356	25379
7357	25336
7358	25493
7359	25336
7360	25155
7361	25353
7362	25129
7363	24929
7364	24998
7365	24843
7366	25110
7367	25075
7368	25277
7369	25128
7370	25470
7371	25277
7372	25075
7373	24877
7374	24610
7375	24761
7376	24877
7377	25379
7378	25428
7379	25090
7380	24974
7381	24888
7382	24974
7383	24939
7384	24974
7385	25129
7386	25265
7387	25155
7388	25762
7389	25379
7390	25041
7391	25196
7392	24821
7393	24909
7394	24542
7395	24393
7396	24605
7397	24670
7398	24321
7399	24205
7400	24274
7401	24345
7402	24610
7403	24806
7404	24888
7405	25090
7406	25361
7407	25277
7408	25428
7409	25310
7410	25110
7411	25310
7412	25157
7413	24914
7414	24874
7415	24756
7416	25270
7417	25221
7418	25243
7419	25296
7420	25006
7421	24939
7422	25361
7423	25581
7424	25854
7425	26078
7426	25581
7427	25025
7428	25910
7429	27786
7430	36365
7431	46822
7432	63130
7433	85706
7434	110397
7435	142329
7436	177476
7437	214578
7438	254902
7439	263646
7440	224931
7441	157193
7442	88773
7443	66019
7444	104986
7445	154702
7446	156637
7447	113411
7448	86838
7449	107842
7450	178473
7451	289821
7452	385395
7453	414125
7454	362600
7455	322201
7456	321453
7457	316972
7458	308733
7459	323610
7460	381150
7461	365265
7462	292086
7463	187974
7464	106746
7465	90677
7466	115202
7467	148537
7468	159257
7469	141434
7470	126206
7471	136961
7472	175113
7473	272525
7474	366065
7475	404051
7476	341109
7477	300845
7478	282301
7479	276012
7480	291085
7481	342038
7482	417998
7483	453187
7484	404862
7485	298348
7486	193112
7487	146174
7488	152516
7489	202854
7490	246360
7491	239106
7492	189741
7493	191849
7494	265209
7495	368507
7496	434331
7497	429633
7498	341190
7499	298238
7500	272293
